subject,relation,object
大研古城,邻近,大玉龙景区
昆明动物园,邻近,昆明滇池西山区政府亚朵酒店
湖泉生态园,邻近,弥勒小河边玫瑰花采摘
大理漫海庭酒店,邻近,大理花醉艺术中心
云南木水花野生菌市场,邻近,昆明市昙华寺公园
昆明西站,邻近,昆明方舟大酒店
丽江古城,相似,喜洲古镇
公园,相似,滇池
泸沽湖,相似,双廊
大理白族自治州,相似,洱海
龙龛码头,相似,喜洲古镇
双廊,相似,大理州
束河古镇,相似,白沙古镇
延边,相似,大学
丽江古城,相似,古镇
丽江古城,相似,玉龙雪山
码头,相似,双廊
大理白族自治州,相似,苍山
大理白族自治州,相似,环海东路
泸沽湖,相似,洱海
双廊,相似,大理白族自治州
大理州,相似,下关
环海西路,相似,洱海
文海,相似,束河古镇
大理古城南门,相似,双廊
滇池,相似,昆明湖
苍山,相似,泸沽湖
喜洲,相似,茶马古道
茶马古道,相似,大理古城
大理古城,相似,才村
洱海,相似,泸沽湖
云南省博物馆,相似,金马碧鸡坊
云南昆明,相似,滇池
金马碧鸡坊,相似,石林风景区
木府,相似,玉龙雪山
大研古城,相似,泸沽湖
喜洲,相似,环海西路
束河古镇,相似,喜洲古镇
双廊,相似,龙龛码头
玉龙雪山,相似,束河古镇
四方,相似,五一街
大研古城,相似,大冰的小屋
束河古镇,相似,玉龙雪山
环海东路,相似,大理白族自治州
洱海,相似,龙龛码头
金马碧鸡坊,相似,石林
双廊,相似,石林
茶马古道,相似,洱海
玉龙雪山,相似,丽江古城
下关,相似,喜洲古镇
碧塔海,相似,属都湖
挖色镇,相似,环海东路
滇池,相似,玉龙雪山
大理古城,相似,龙龛码头
泸沽湖,相似,石林
九乡,相似,石林
云南大学,相似,金马碧鸡坊
丽江古城,相似,拉市海
金马碧鸡坊,相似,洱海
古镇,相似,双廊
官渡古镇,相似,世界园艺博览园
泸沽湖,相似,大研古城
昆明机场,相似,昆明火车站
泸沽湖,相似,黑龙潭公园
理想邦,相似,大理白族自治州
云南民族村,相似,公园
大理大学,相似,环海西路
纳帕海,相似,草原
龙龛码头,相似,洱海
环海,相似,苍山
滇池,相似,公园
狮子山,相似,四方街
大大小小,相似,大理大学
丽江古城,相似,白沙古镇
翠湖公园,相似,竹林
茶马古道,相似,苍山
丽江古城,相似,雪山
环海西路,相似,双廊
环海西路,相似,喜洲
束河古镇,相似,四方
钱王街,相似,南屏步行街
泸沽湖,相似,苍山
茶马古道,相似,古镇
洱海,相似,茶马古道
大研古城,相似,石林
木府,相似,黑龙潭
古镇,相似,丽江古城
茶马古道,相似,双廊
大理白族自治州,相似,下关
才村,相似,双廊
昆明动物园,相似,圆通山
双廊,相似,泸沽湖
滇池,相似,大理白族自治州
丽江古城,相似,观景台
海埂大坝,相似,云南昆明
黑龙潭公园,相似,古镇
国际,相似,大理古城
大理古城南门,相似,洱海
洱海,相似,大学
束河古镇,相似,雪山
丽江古城,相似,古城
四方街,相似,黑龙潭
大学,相似,大理大学
苍山,相似,环海
大研古城,相似,茶马古道
黑龙潭公园,相似,玉龙雪山
沙溪古镇,相似,茶马古道
喜洲,相似,石林
环海西路,相似,才村
木府,相似,拉市海
束河古镇,相似,青龙桥
下关,相似,才村
丽江古城,相似,石林
龙龛码头,相似,磻溪村
双廊,相似,环海
环海东路,相似,挖色镇
黑龙潭公园,相似,狮子山
大理古城,相似,古镇
泸沽湖,相似,大理古城
喜洲,相似,玉龙雪山
七一街,相似,五一街
大理寺,相似,银桥镇
喜洲,相似,泸沽湖
古镇,相似,洱海
大理白族自治州,相似,双廊
大理白族自治州,相似,海东
环海,相似,双廊
木府,相似,古城
玉龙雪山,相似,木府
民族村,相似,滇池
束河古镇,相似,大理州
大理古城,相似,环海西路
洱海,相似,环海西路
大理寺,相似,洱海
属都湖,相似,虎跳峡
玉龙雪山,相似,洱海
茶马古道,相似,喜洲
丽江古城,相似,才村
鸡足山,相似,洱海
拉市海,相似,泸沽湖
玉龙雪山,相似,茶马古道
五一街,相似,狮子山
茶马古道,相似,大研古城
青龙桥,相似,束河古镇
丽江古城,相似,黑龙潭
斗南花市,相似,大研古城
四方街,相似,狮子山
喜洲,相似,才村
束河古镇,相似,拉市海
喜洲古镇,相似,丽江古城
洱海,相似,石林
七彩云南欢乐世界,相似,古滇精品湿地
石林,相似,洱海
双廊,相似,环海西路
翠湖公园,相似,贝加尔湖
磻溪村,相似,环海西路
巍山古城,相似,大理古城
理想邦,相似,环海
丽江古城,相似,拉市海湿地公园
玉龙雪山,相似,苍山
苍山,相似,环海西路
西山风景区,相似,滇池
大研古城,相似,狮子山
碧塔海,相似,洱海
观景,相似,丽江古城
国际,相似,丽江古城
九乡,相似,大理古城
束河古镇,相似,虎跳峡
石林,相似,金马碧鸡坊
束河古镇,相似,古镇
东川,相似,双廊
南屏步行街,相似,斗南花市
苍山,相似,三月街
木府,相似,古镇
喜洲,相似,江尾
翠湖,相似,文化巷
茶马古道,相似,月光
五一街,相似,七一街
古镇,相似,黑龙潭公园
鲜花,相似,四方街
环海西路,相似,大理古城
茶马古道,相似,大学
属都湖,相似,碧塔海
石林,相似,大理古城
丽江古城,相似,大理白族自治州
喜洲,相似,龙龛码头
古镇,相似,挖色镇
四方街,相似,七一街
茶马古道,相似,石林
五一街,相似,东大街
九乡,相似,金马碧鸡坊
三月街,相似,洱海
喜洲,相似,大理白族自治州
昆明人,相似,世界园艺博览园
公园,相似,金马碧鸡坊
噶丹松赞林寺,相似,布达拉宫
洱海,相似,游船
拉市海,相似,丽江古城
云南大学,相似,世园
龙龛码头,相似,环海
古镇,相似,下关
苍山,相似,大理白族自治州
纳帕海,相似,泸沽湖
丽江地区,相似,泸沽湖
双廊,相似,海东
玉龙雪山,相似,下关
云南民族村,相似,金碧
曼听公园,相似,原始森林
苍山,相似,大理寺
古滇精品湿地,相似,滇池
大研古城,相似,拉市海
纳帕海,相似,大研古城
石林,相似,泸沽湖
金马碧鸡坊,相似,苍山
五一街,相似,白沙古镇
苍山,相似,石林
古道,相似,拉市海
茶马古道,相似,拉市海
喜洲,相似,四方
四方,相似,喜洲
磻溪村,相似,大理白族自治州
五一街,相似,四方
丽江古城,相似,虎跳峡
环海西路,相似,苍山
喜洲,相似,拉市海
石林风景区,相似,九乡
滇池,相似,一颗印
龟山公园,相似,噶丹松赞林寺
玉龙雪山,相似,滇池
才村,相似,下关
洱海,相似,西路
黑龙潭,相似,丽江古城
雪山,相似,丽江古城
海东,相似,苍山
大理学院,相似,大理大学
狮子山,相似,观景
四方,相似,忠义市场
木府,相似,木村
九鼎龙潭,相似,洱海
丽江古城,相似,四方
龙龛码头,相似,苍山
洱海,相似,大理白族自治州
拉市海,相似,束河古镇
石林,相似,丽江古城
大理古城,相似,茶马古道
三月街,相似,大理古城
木府,相似,石林
翠湖公园,相似,大学
滇池,相似,步行街
纳帕海,相似,洱海
九鼎龙潭,相似,古镇
龙龛码头,相似,双廊
木府,相似,蓝月谷
喜洲,相似,古镇
四方街,相似,大冰的小屋
滇池,相似,石林风景区
洱海,相似,江尾
忠义市场,相似,狮子山
忠义市场,相似,雪山
泸沽湖,相似,喜洲
洱海,相似,纳帕海
四方街,相似,拉市海
九鼎龙潭,相似,苍山
五一街,相似,观景
狮子山,相似,泸沽湖
石林,相似,九乡
官渡古镇,相似,金马碧鸡坊
洱源,相似,茈碧湖
束河古镇,相似,大理白族自治州
双廊,相似,独克宗古城
茶马古道,相似,玉龙雪山
丽江古城,相似,七一街
洱海,相似,红山庙
洱海,相似,环海
白沙古镇,相似,束河古镇
环海,相似,洱海
洱海,相似,拉市海
大理古城,相似,泸沽湖
木府,相似,玉龙
古镇,相似,忠义市场
洱源县,相似,洱海
金马碧鸡坊,相似,双廊
双廊,相似,茶马古道
四方,相似,九鼎龙潭
文林街,相似,翠湖
苍山,相似,才村
大理白族自治州,相似,大理古城
木府,相似,雪山
环海,相似,大理古城
木府,相似,观景台
纳帕海,相似,双廊
海埂公园,相似,大学
云南大学,相似,云南陆军讲武堂旧址
大理大学,相似,大学
雪山,相似,束河古镇
独克宗古城,相似,大研古城
古镇,相似,喜洲
洱海,相似,才村
苍山,相似,江尾
龙马,相似,双廊
翠湖公园,相似,云南陆军讲武堂旧址
双廊,相似,大学
金马碧鸡坊,相似,公园
黑龙潭公园,相似,大理白族自治州
滇池,相似,金碧
下关,相似,大理白族自治州
云南大学,相似,大观楼
环海西路,相似,大理白族自治州
苍山,相似,龙龛码头
七一街,相似,丽江古城
洱海,相似,古镇
大理古城,相似,喜洲古镇
洱海,相似,海东
海埂大坝,相似,金马碧鸡坊
大观楼,相似,海埂公园
束河古镇,相似,古城
忠义市场,相似,玉龙雪山
虎跳峡,相似,束河古镇
滇池,相似,大学
环海,相似,龙龛码头
双廊,相似,才村
大研古城,相似,下关
丽江古城,相似,小屋
大理白族自治州,相似,环海西路
龙龛古渡,相似,才村
昆明人,相似,双廊
下关,相似,大理人
环海,相似,喜洲
狮子山,相似,黑龙潭公园
洱源县,相似,下关
邛海,相似,洱海
九乡,相似,古城
金马碧鸡坊,相似,大理州
恐龙谷,相似,下关
金马碧鸡坊,相似,步行街
古镇,相似,理想邦
大学,相似,喜洲
大学,相似,大理古城
双廊,相似,西路
丽江古城,相似,玉龙
木府,相似,白沙古镇
文庙,相似,云南大学
国际,相似,泸沽湖
拉市海,相似,茶马古道
大理寺,相似,磻溪村
四方街,相似,大理白族自治州
金殿,相似,大理古城
玉龙雪山,相似,忠义市场
狮子山,相似,五一街
云南大学,相似,公园
丽江古城,相似,大学
碧塔海,相似,泸沽湖
七星街,相似,忠义市场
玉龙雪山,相似,环海东路
七彩云南欢乐世界,相似,欢乐
四方,相似,丽江古城
九鼎龙潭,相似,双廊
大冰的小屋,相似,泸沽湖
大理大学,相似,茶马古道
四方街,相似,东大街
四方街,相似,白沙古镇
泸沽湖,相似,大学
龙龛码头,相似,才村
大理云,相似,洱海
束河古镇,相似,拉市海湿地公园
小屋,相似,五一街
龙龛码头,相似,大理古城
拉市海,相似,洱海
拉市海湿地公园,相似,茶马古道
喜洲,相似,三塔
国际,相似,茶马古道
茶马古道,相似,拉市海湿地公园
木府,相似,虎跳峡
丽江地区,相似,丽江古城
泸沽湖,相似,大理白族自治州
木府,相似,大理白族自治州
束河古镇,相似,茶马古道博物馆
束河古镇,相似,普达措国家公园
泸沽湖,相似,拉市海
黑龙潭公园,相似,泸沽湖
龙门,相似,青龙桥
翠湖,相似,昆明人
泸沽湖,相似,纳帕海
古镇,相似,四方街
周城镇,相似,大理古城
古镇,相似,茶马古道
纳帕海,相似,大理古城
五华区,类别,景点
昆明,类别,县市
官渡区,类别,景点
西山区,类别,景点
呈贡区,类别,景点
盘龙区,类别,景点
东川区,类别,景点
晋宁区,类别,景点
凤庆凤山公园,类别,景点
临沧,类别,县市
翁丁原始部落,类别,景点
晋宁盘龙寺,类别,景点
青华海,类别,景点
保山,类别,县市
昆明寻甸红军长征柯渡纪念馆,类别,景点
孟定班幸独树成林风景区,类别,景点
耿马县,类别,景点
茶博园,类别,景点
耿马南汀画院,类别,景点
畹町边关文化园,类别,景点
德宏,类别,景点
斗南花市,类别,景点
鱼塘寨彝族剪纸传习所,类别,景点
红河,类别,景点
云南驿景区,类别,景点
大理,类别,县市
红河马帮古城,类别,景点
茈碧湖,类别,景点
汪柴主微笑博物馆,类别,景点
迪庆奔子栏子锅庄传习馆,类别,景点
迪庆,类别,景点
瑞丽一寨两国,类别,景点
云峰山,类别,景点
大理古城景区,类别,景点
楚雄市吕合文化博物馆,类别,景点
楚雄,类别,县市
英雄老山圣地,类别,景点
文山,类别,县市
大姚白塔公园,类别,景点
泸沽湖,类别,景点
丽江,类别,县市
石屏县博物馆,类别,景点
立景阁,类别,景点
旗山,类别,景点
开远彝族传统花灯传习所,类别,景点
民族博物馆,类别,景点
热海景区,类别,景点
野生动物园,类别,景点
云县滇缅铁路遗址园,类别,景点
石月亮景区,类别,景点
怒江,类别,景点
石门关,类别,景点
滇缅铁路遗址园,类别,景点
西畴国家石漠公园,类别,景点
白塔,类别,景点
张家花园,类别,景点
怒江州博物馆,类别,景点
贡山县,类别,景点
穆夏新艺术运动先锋,类别,景点
元江世界第一高桥,类别,景点
玉溪,类别,县市
滇红第一村,类别,景点
藏经堂,类别,景点
建水县博物馆,类别,景点
弥勒可邑小镇,类别,景点
傈僳族瓦器器传习中心,类别,景点
南几洛景区,类别,景点
白水台景区,类别,景点
香格里拉,类别,县市
丫沙底瀑布温泉,类别,景点
天生桥景区,类别,景点
湖泉半山温泉,类别,景点
整董小镇,类别,景点
普洱,类别,县市
思小高速公路景区,类别,景点
西双版纳,类别,景点
个旧市博物馆,类别,景点
盘龙寺,类别,景点
十里樱花,类别,景点
妈妈制造扎染体验,类别,景点
南美拉祜族文化传习馆,类别,景点
银都水乡新华村,类别,景点
高黎贡山植物园,类别,景点
墨香古城,类别,景点
红河县博物馆,类别,景点
汤谷,类别,景点
西畴县,类别,景点
巍山古城,类别,景点
汤谷旅游区,类别,景点
悦莲庄园,类别,景点
国殇墓园,类别,景点
映月潭温泉,类别,景点
公园1903梦幻联邦乐园,类别,景点
北岳庙,类别,景点
沧源葫芦小镇,类别,景点
云南陆军讲武堂历史博物馆,类别,景点
晋宁郑和公园,类别,景点
龙润大龙潭,类别,景点
朵拉萌宠乐园,类别,景点
仙佛洞,类别,景点
崇圣寺三塔,类别,景点
泸江公园,类别,景点
尼汝藏族传统文化生态保护传习馆,类别,景点
月亮湾湿地公园,类别,景点
澄江县,类别,景点
抚仙湖禄充景区,类别,景点
昆明旅游索道,类别,景点
玉溪市红塔区聂耳故居纪念馆,类别,景点
红塔,类别,景点
建水古城小火车,类别,交通
磨皮彝族花鼓文化传习馆,类别,景点
云南师范大学西南联大博物馆,类别,景点
五华,类别,景点
弥勒市城市规划展览馆,类别,景点
弥勒,类别,县市
邵女坪旅游度假小镇,类别,景点
昭通,类别,县市
黄草岭,类别,景点
腾冲原乡栖花岭,类别,景点
彝王故里滇中名镇,类别,景点
芒玉大峡谷,类别,景点
和顺柏联温泉,类别,景点
异龙湖景区,类别,景点
广南县坝美世外桃源旅游景区,类别,景点
高山乌龙茶景区,类别,景点
云南大学校史馆,类别,景点
富源多乐原,类别,景点
曲靖,类别,县市
